0,0.0682068
1,0.00296021
2,0.003479
3,0.00346375
4,0.00320435
5,0.00311279
6,0.00286865
7,0.00326538
8,0.0032196
9,0.00323486
10,0.00352478
11,0.00349426
12,0.00343323
13,0.00325012
14,0.00346375
15,0.00376892
16,0.00318909
17,0.00387573
18,0.00299072
19,0.003479
20,0.00349426
21,0.00331116
22,0.00350952
23,0.00358582
24,0.00305176
25,0.00349426
26,0.00415039
27,0.00428772
28,0.00457764
29,0.00415039
30,0.00479126
31,0.00527954
32,0.00480652
33,0.00552368
34,0.00508118
35,0.00523376
36,0.00521851
37,0.00520325
38,0.00619507
39,0.00627136
40,0.00520325
41,0.00694275
42,0.00631714
43,0.0070343
44,0.00697327
45,0.0070343
46,0.00769043
47,0.00765991
48,0.00881958
49,0.00773621
50,0.00881958
51,0.00892639
52,0.0072937
53,0.00769043
54,0.00817871
55,0.00718689
56,0.00718689
57,0.00654602
58,0.00595093
59,0.00480652
60,0.00463867
61,0.0043335
62,0.00401306
63,0.00358582
64,0.00317383
65,0.00289917
66,0.00250244
67,0.00230408
68,0.00219727
69,0.00204468
70,0.0017395
71,0.0022583
72,0.00195312
73,0.00186157
74,0.00196838
75,0.00198364
76,0.0019989
77,0.00204468
78,0.00167847
79,0.00193787
80,0.00172424
81,0.00189209
82,0.00177002
83,0.00189209
84,0.0012207
85,0.00166321
86,0.00190735
87,0.0017395
88,0.00186157
89,0.00158691
90,0.00177002
91,0.00160217
92,0.00140381
93,0.00158691
94,0.00123596
95,0.00192261
96,0.00146484
97,0.00146484
98,0.0014801
99,0.00154114
100,0.00144958
101,0.00158691
102,0.00166321
103,0.00164795
104,0.00163269
105,0.00172424
106,0.00157166
107,0.00187683
108,0.00198364
109,0.00151062
110,0.0018158
111,0.00183105
112,0.00190735
113,0.00190735
114,0.00166321
115,0.0018158
116,0.00180054
117,0.00177002
118,0.00196838
119,0.00178528
120,0.00196838
121,0.00189209
122,0.00178528
123,0.00170898
124,0.00196838
125,0.00204468
126,0.0015564
127,0.00233459
128,0.00216675
129,0.00177002
130,0.00187683
131,0.00253296
132,0.00218201
133,0.0020752
134,0.00213623
135,0.00259399
136,0.00244141
137,0.0022583
138,0.00259399
139,0.00267029
140,0.00257874
141,0.00248718
142,0.00257874
143,0.00262451
144,0.00300598
145,0.00257874
146,0.00267029
147,0.00279236
148,0.00289917
149,0.0027771
150,0.00311279
151,0.00260925
152,0.00288391
153,0.00363159
154,0.0035553
155,0.003479
156,0.00337219
157,0.00337219
158,0.00375366
159,0.00384521
160,0.00419617
161,0.00392151
162,0.00439453
163,0.00453186
164,0.00450134
165,0.00465393
166,0.00483704
167,0.00534058
168,0.00453186
169,0.00495911
170,0.00462341
171,0.00518799
172,0.00556946
173,0.0057373
174,0.00566101
175,0.00587463
176,0.00692749
177,0.00679016
178,0.00712585
179,0.00720215
180,0.00756836
181,0.00738525
182,0.00750732
183,0.00750732
184,0.00791931
185,0.00741577
186,0.0072937
187,0.00798035
188,0.00805664
189,0.00679016
190,0.00700378
191,0.00758362
192,0.00839233
193,0.00769043
194,0.00692749
195,0.00737
196,0.00735474
197,0.0065918
198,0.00717163
199,0.00802612
200,0.00724792
201,0.00718689
202,0.00772095
203,0.008255
204,0.00930786
205,0.00856018
206,0.00939941
207,0.0092926
208,0.00839233
209,0.00924683
210,0.00749207
211,0.0070343
212,0.00547791
213,0.00552368
214,0.00445557
215,0.00392151
216,0.00402832
217,0.00331116
218,0.00283813
219,0.00288391
220,0.00242615
221,0.00271606
222,0.00297546
223,0.00300598
224,0.00378418
225,0.00282288
226,0.00213623
227,0.00143433
228,0.000808716
229,0.000549316
230,0.00050354
231,0.000183105
232,0.000213623
233,0.000106812
234,0
235,0
236,3.05176e-05
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
