0,0
1,0
2,1.52588e-05
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,1.52588e-05
44,0
45,0
46,1.52588e-05
47,0
48,7.62939e-05
49,0.000274658
50,0
51,0.000579834
52,0.000534058
53,0
54,0.000671387
55,0
56,0.00050354
57,0.000549316
58,0
59,0.000717163
60,0.000762939
61,0
62,0.00088501
63,0
64,0.00112915
65,0.00115967
66,0
67,0.00131226
68,0.00134277
69,0
70,0.00144958
71,0
72,0.00198364
73,0.00228882
74,0
75,0.00328064
76,0.00410461
77,0
78,0.00704956
79,0
80,0.00944519
81,0.0153046
82,0
83,0.0202484
84,0
85,0.0220947
86,0.0183105
87,0
88,0.0157471
89,0.0123291
90,0
91,0.011734
92,0
93,0.0104523
94,0.0111389
95,0
96,0.0105286
97,0.0110474
98,0
99,0.0103607
100,0
101,0.0110168
102,0.0121155
103,0
104,0.0117645
105,0.0130005
106,0
107,0.0134277
108,0
109,0.0140228
110,0.0136566
111,0
112,0.0136871
113,0.0134735
114,0
115,0.013504
116,0
117,0.0127563
118,0.0137482
119,0
120,0.0137024
121,0.0128021
122,0
123,0.0125885
124,0
125,0.0131683
126,0.0138397
127,0
128,0.0127563
129,0.0131836
130,0
131,0.0116425
132,0
133,0.0127106
134,0.0108185
135,0
136,0.0113831
137,0.0112
138,0
139,0.0147705
140,0
141,0.0202179
142,0.0254974
143,0
144,0.0294189
145,0.0353088
146,0
147,0.0345154
148,0
149,0.0337982
150,0.0271912
151,0
152,0.0231628
153,0.0193176
154,0
155,0.0172424
156,0
157,0.0155334
158,0.0142365
159,0
160,0.0121307
161,0.0120697
162,0
163,0.0105286
164,0
165,0.00993347
166,0.0088501
167,0
168,0.0088501
169,0
170,0.00721741
171,0.00692749
172,0
173,0.00643921
174,0.00561523
175,0
176,0.00401306
177,0
178,0.00531006
179,0.00515747
180,0
181,0.00553894
182,0.00474548
183,0
184,0.00527954
185,0
186,0.0045166
187,0.00398254
188,0
189,0.00366211
190,0.00332642
191,0
192,0.00372314
193,0
194,0.00341797
195,0.00299072
196,0
197,0.0027771
198,0.00286865
199,0
200,0.00236511
201,0
202,0.00273132
203,0.00202942
204,0
205,0.00180054
206,0.00184631
207,0
208,0.0018158
209,0
210,0.00140381
211,0.0012207
212,0
213,0.00120544
214,0.000946045
215,0
216,0.000961304
217,0
218,0.000762939
219,0.000442505
220,0
221,0.000366211
222,0.000350952
223,0
224,0.000167847
225,0
226,9.15527e-05
227,0.000106812
228,0
229,0.00012207
230,7.62939e-05
231,0
232,0.000350952
233,0
234,0.000411987
235,0.000518799
236,0
237,0.000488281
238,0.000534058
239,0
240,0.000289917
241,0
242,0.000305176
243,0.000213623
244,0
245,0.000259399
246,0.000167847
247,0
248,0.00012207
249,0
250,1.52588e-05
251,1.52588e-05
252,0
253,0
254,0
255,0
